date,id,paper_title,page,n_pages,string_length,character_proportion,men_count,women_count,size,total_count,year,men_areas,women_areas
1989-01-27,KBNRC01:000043915:mpeg21:a0078,NRC Handelsblad,7,28,368,0.000268175445040066,1,0,1149312,1,1989,[0.17084133812228533],[]
1989-01-27,KBNRC01:000043915:mpeg21:a0224,NRC Handelsblad,25,28,145,7.808763910370469e-05,1,0,799932,1,1989,[0.18480695859148027],[]
1989-01-28,KBNRC01:000043916:mpeg21:a0193,NRC Handelsblad,30,48,2151,0.00019220859108958144,1,0,7601796,1,1989,[0.08269045893891391],[]
1989-02-08,KBNRC01:000030513:mpeg21:a0049,NRC Handelsblad,4,28,514,0.00017294099280242467,0,1,2972112,1,1989,[],[0.10006823430610959]
1989-02-10,KBNRC01:000030515:mpeg21:a0074,NRC Handelsblad,6,28,233,4.7907373047517526e-05,1,0,4863552,1,1989,[0.12156074408169174],[]
1989-02-13,KBNRC01:000030517:mpeg21:a0102,NRC Handelsblad,10,18,59,8.701872377454775e-05,0,1,678015,1,1989,[],[0.06833477135461605]
1989-02-20,KBNRC01:000030523:mpeg21:a0065,NRC Handelsblad,6,18,326,0.0003621320915683208,0,1,900224,1,1989,[],[0.20879247831650788]
1989-02-22,KBNRC01:000030525:mpeg21:a0099,NRC Handelsblad,7,32,598,0.00022486469575393043,1,0,2659377,1,1989,[0.06845212243318642],[]
1989-03-01,KBNRC01:000031422:mpeg21:a0214,NRC Handelsblad,22,32,926,0.00025858019923520576,1,1,3581094,2,1989,[0.011337876079209315],[0.01272516164054895]
1989-03-02,KBNRC01:000031423:mpeg21:a0065,NRC Handelsblad,5,32,883,0.0001675995043761882,2,0,5268512,2,1989,"[0.0057306503240383624, 0.006924346001299798]",[]
1989-03-08,KBNRC01:000031429:mpeg21:a0051,NRC Handelsblad,3,32,317,0.00017191178376642992,0,1,1843969,1,1989,[],[0.07270404220461407]
1989-03-09,KBNRC01:000031430:mpeg21:a0102,NRC Handelsblad,10,30,1619,0.0004422477439628676,1,0,3660844,1,1989,[0.03083196115431305],[]
1989-03-17,KBNRC01:000031435:mpeg21:a0300,NRC Handelsblad,36,36,2899,9.022838144787453e-05,2,0,32129580,2,1989,"[0.10967911812105854, 0.10350779562011081]",[]
1989-03-18,KBNRC01:000031436:mpeg21:a0286,NRC Handelsblad,46,76,4205,0.0002736352531226956,0,3,15367172,3,1989,[],"[0.01145090326313781, 0.012998487945602483, 0.016559585589332897]"
1989-03-23,KBNRC01:000031440:mpeg21:a0107,NRC Handelsblad,11,32,1448,0.0003647568321372937,2,0,3969768,2,1989,"[0.021491432244907006, 0.03119577768776412]",[]
1989-03-31,KBNRC01:000117975:mpeg21:a0173,NRC Handelsblad,21,32,654,0.0004665576605343583,1,0,1401756,1,1989,[0.0776854174335619],[]
1989-03-31,KBNRC01:000117975:mpeg21:a0183,NRC Handelsblad,24,32,969,7.389074098687376e-05,1,1,13113957,2,1989,[0.14986902885223735],[0.327846431096274]
1989-04-08,KBNRC01:000031272:mpeg21:a0101,NRC Handelsblad,10,52,1610,0.00034269355001782646,0,2,4698075,2,1989,[],"[0.03778781735072344, 0.11807261484757055]"
1989-04-13,KBNRC01:000031282:mpeg21:a0136,NRC Handelsblad,12,32,2329,0.0004715940039323124,0,1,4938570,1,1989,[],[0.010442294024383576]
1989-04-22,KBNRC01:000031297:mpeg21:a0122,NRC Handelsblad,15,52,79,1.719269419311313e-05,1,0,4594975,1,1989,[0.06271481346470872],[]
1989-04-25,KBNRC01:000031309:mpeg21:a0084,NRC Handelsblad,7,28,532,0.00014800595362294652,0,1,3594450,1,1989,[],[0.31643116471226473]
1989-04-26,KBNRC01:000031310:mpeg21:a0064,NRC Handelsblad,5,32,585,0.00020947710218328854,1,0,2792668,1,1989,[0.11188010891376991],[]
1989-05-06,KBNRC01:000031320:mpeg21:a0219,NRC Handelsblad,36,52,0,0.0,0,2,1012815,2,1989,[],"[0.049938043966568424, 0.04507140988235759]"
1989-05-10,KBNRC01:000031323:mpeg21:a0115,NRC Handelsblad,10,32,23,2.676005226819948e-06,3,0,8594901,3,1989,"[0.006016823230424644, 0.007956461627655747, 0.006559237855095713]",[]
1989-05-11,KBNRC01:000031324:mpeg21:a0121,NRC Handelsblad,12,32,815,5.627967198964178e-05,0,2,14481250,2,1989,[],"[0.0052447820457488135, 0.004053241260250324]"
1989-05-17,KBNRC01:000031339:mpeg21:a0145,NRC Handelsblad,14,30,1023,6.630433690640038e-05,1,0,15428855,1,1989,[0.008758589020377728],[]
1989-05-17,KBNRC01:000031339:mpeg21:a0185,NRC Handelsblad,18,30,2567,0.00016325248297041932,1,0,15724110,1,1989,[0.007920829859368829],[]
1989-05-19,KBNRC01:000031341:mpeg21:a0025,NRC Handelsblad,2,36,1112,0.0002481770591554124,1,0,4480672,1,1989,[0.017419708472300583],[]
1989-05-19,KBNRC01:000031341:mpeg21:a0182,NRC Handelsblad,20,36,118,0.00011918722393764287,1,0,990039,1,1989,[0.2265951139298553],[]
1989-05-26,KBNRC01:000031373:mpeg21:a0240,NRC Handelsblad,24,36,3576,0.0001802967333317536,0,1,19833970,1,1989,[],[0.0069743979647039905]
1989-05-30,KBNRC01:000031380:mpeg21:a0169,NRC Handelsblad,18,28,1103,7.293919978754392e-05,4,0,15122184,4,1989,"[0.006596401683777952, 0.005922953986011544, 0.004755265509267709, 0.004152178018730628]",[]
1989-06-12,KBNRC01:000035080:mpeg21:a0160,NRC Handelsblad,18,18,1669,0.00010698717948717948,3,0,15600000,3,1989,"[0.07725, 0.07606153846153846, 0.07987269230769231]",[]
1989-06-13,KBNRC01:000035081:mpeg21:a0122,NRC Handelsblad,11,28,1307,0.00016493990861799035,0,1,7924098,1,1989,[],[0.007229592566876382]
1989-06-14,KBNRC01:000035086:mpeg21:a0050,NRC Handelsblad,3,32,919,0.00016954318167059255,2,0,5420448,2,1989,"[0.0066226998211217965, 0.005181490533623789]",[]
1989-06-14,KBNRC01:000035086:mpeg21:a0194,NRC Handelsblad,18,32,539,0.000352975537943888,1,0,1527018,1,1989,[0.024522304255745513],[]
1989-06-23,KBNRC01:000035116:mpeg21:a0041,NRC Handelsblad,3,28,156,0.00029568470912016737,1,0,527589,1,1989,[0.26088489335448617],[]
1989-07-01,KBNRC01:000031051:mpeg21:a0127,NRC Handelsblad,19,48,728,0.0003374275782155272,1,0,2157500,1,1989,[0.0625260718424102],[]
1989-07-17,KBNRC01:000031140:mpeg21:a0130,NRC Handelsblad,12,16,1822,0.00011879617614538877,1,0,15337194,1,1989,[0.0046477862899823785],[]
1989-07-26,KBNRC01:000031154:mpeg21:a0160,NRC Handelsblad,14,24,1031,6.588764590662615e-05,1,0,15647850,1,1989,[0.006097323274443454],[]
1989-07-26,KBNRC01:000031154:mpeg21:a0220,NRC Handelsblad,22,24,957,0.00019707245470731345,0,1,4856082,1,1989,[],[0.004111545068637638]
1989-08-12,KBNRC01:000031008:mpeg21:a0204,NRC Handelsblad,30,32,2187,0.0001652899307822907,1,1,13231296,2,1989,[0.16084818902093945],[0.30522361528303804]
1989-09-02,KBNRC01:000030993:mpeg21:a0278,NRC Handelsblad,41,52,2261,0.0003757067141332192,1,0,6017992,1,1989,[0.02850601994818205],[]
1989-09-09,KBNRC01:000031307:mpeg21:a0211,NRC Handelsblad,36,60,7675,0.00034779940181221835,1,0,22067318,1,1989,[0.04475668497639813],[]
1989-09-15,KBNRC01:000031523:mpeg21:a0097,NRC Handelsblad,8,32,1017,0.00034522205211936466,1,1,2945930,2,1989,[0.02844263101974589],[0.03935599284436494]
1989-09-15,KBNRC01:000031523:mpeg21:a0229,NRC Handelsblad,22,32,331,0.00031781359608484377,0,1,1041491,1,1989,[],[0.10724048503539636]
1989-09-20,KBNRC01:000031533:mpeg21:a0019,NRC Handelsblad,1,30,141,0.00022904483430799213,1,0,615600,1,1989,[0.14327485380116958],[]
1989-10-11,KBNRC01:000036316:mpeg21:a0043,NRC Handelsblad,3,30,522,0.00018352984856326367,1,1,2844224,2,1989,[0.03337571161765037],[0.03956966821178641]
1989-10-14,KBNRC01:000036319:mpeg21:a0127,NRC Handelsblad,14,52,0,0.0,2,0,6320150,2,1989,"[0.018540699192266006, 0.029322405322658483]",[]
1989-10-14,KBNRC01:000036319:mpeg21:a0177,NRC Handelsblad,21,52,1389,0.00020145985147376083,1,0,6894674,1,1989,[0.010577729998546705],[]
1989-10-18,KBNRC01:000036322:mpeg21:a0066,NRC Handelsblad,5,32,240,8.706939648573404e-05,0,1,2756422,1,1989,[],[0.0836747783902465]
1989-10-25,KBNRC01:000036328:mpeg21:a0116,NRC Handelsblad,10,30,808,0.00024153491853577227,0,1,3345272,1,1989,[],[0.11936846988824824]
1989-10-28,KBNRC01:000036331:mpeg21:a0133,NRC Handelsblad,16,52,6288,0.00020966086454897857,1,0,29991291,1,1989,[0.010503949296480769],[]
1989-10-28,KBNRC01:000036331:mpeg21:a0270,NRC Handelsblad,46,52,144,2.300357338147896e-05,2,0,6259897,2,1989,"[0.01638094045317359, 0.027217220986223895]",[]
1989-10-30,KBNRC01:000036332:mpeg21:a0111,NRC Handelsblad,12,20,0,0.0,1,0,7028656,1,1989,[0.01287899137473793],[]
1989-11-04,KBNRC01:000117990:mpeg21:a0072,NRC Handelsblad,7,52,1397,9.195983389302443e-05,0,2,15191415,2,1989,[],"[0.07247251161264438, 0.07121364270543593]"
1989-11-04,KBNRC01:000117990:mpeg21:a0127,NRC Handelsblad,15,52,613,0.0001867991223793272,1,0,3281600,1,1989,[0.15552901023890786],[]
1989-11-06,KBNRC01:000117991:mpeg21:a0033,NRC Handelsblad,3,18,354,0.0001145427930580596,1,0,3090548,1,1989,[0.06515511165010218],[]
1989-11-07,KBNRC01:000117994:mpeg21:a0035,NRC Handelsblad,2,27,801,0.00021310468787745602,1,1,3758716,2,1989,[0.02660749043024267],[0.038706302897053145]
1989-11-09,KBNRC01:000117999:mpeg21:a0186,NRC Handelsblad,20,36,830,0.00016954882648720365,6,4,4895345,10,1989,"[0.009563370916656539, 0.006939245344301576, 0.013437255188347296, 0.009082097380266356, 0.004191737252430625, 0.009496164213145345]","[0.013511611541168192, 0.0044041839747760375, 0.0073784380876118025, 0.006530285403786659]"
1989-11-09,KBNRC01:000117999:mpeg21:a0286,NRC Handelsblad,36,36,7,6.671951487668851e-07,2,1,10491683,3,1989,"[0.03355267214993057, 0.0319315785656124]",[0.028069376476586264]
1989-11-13,KBNRC01:000118006:mpeg21:a0133,NRC Handelsblad,14,20,1099,6.827866018506064e-05,14,0,16095805,14,1989,"[0.0044866348716327015, 0.0073942247685033465, 0.01114576127133747, 0.01030579085668595, 0.006689320602479963, 0.009092679738602697, 0.012951946174795234, 0.012885655610266153, 0.00853781466661655, 0.010004345852847993, 0.007897461481423266, 0.012040280060549939, 0.012509097867425704, 0.02247964609412204]",[]
1989-11-14,KBNRC01:000118007:mpeg21:a0109,NRC Handelsblad,10,30,276,0.0003086709701662797,1,0,894156,1,1989,[0.2675808248225142],[]
1989-11-14,KBNRC01:000118007:mpeg21:a0232,NRC Handelsblad,30,30,46,4.069421859890337e-06,2,1,11303817,3,1989,"[0.012073709261216809, 0.02774275273564673]",[0.02576828694236646]
1989-11-15,KBNRC01:000118008:mpeg21:a0234,NRC Handelsblad,30,32,1069,7.327497747942577e-05,1,0,14588882,1,1989,[0.009268427834291893],[]
1989-11-16,KBNRC01:000118010:mpeg21:a0191,NRC Handelsblad,21,32,183,5.971132998014516e-06,1,0,30647450,1,1989,[0.07501061262845686],[]
1989-11-17,KBNRC01:000118012:mpeg21:a0226,NRC Handelsblad,20,36,128,0.00014269788182831662,1,0,897000,1,1989,[0.272056856187291],[]
1989-11-18,KBNRC01:000118016:mpeg21:a0348,NRC Handelsblad,56,56,1258,0.00016665156469657493,0,1,7548684,1,1989,[],[0.018521109109879284]
1989-11-21,KBNRC01:000118022:mpeg21:a0246,NRC Handelsblad,30,30,1122,0.00021394506112021409,0,1,5244337,1,1989,[],[0.16851319814115684]
1989-11-23,KBNRC01:000118026:mpeg21:a0273,NRC Handelsblad,34,36,3189,0.0001966515585977245,1,1,16216500,2,1989,[0.003832516264298708],[0.0027611383467455986]
1989-11-24,KBNRC01:000118027:mpeg21:a0091,NRC Handelsblad,7,40,1765,0.0004130585475972162,1,0,4273002,1,1989,[0.011306336856383404],[]
1989-11-27,KBNRC01:000118032:mpeg21:a0038,NRC Handelsblad,3,22,416,0.0001456582633053221,0,1,2856000,1,1989,[],[0.0531827731092437]
1989-11-27,KBNRC01:000118032:mpeg21:a0169,NRC Handelsblad,18,22,1940,0.00012998586236239254,1,0,14924700,1,1989,[0.36586745462220344],[]
1989-12-09,KBNRC01:000043876:mpeg21:a0052,NRC Handelsblad,4,52,1054,0.00014986340959731532,0,1,5041088,1,1989,[],[0.025564124252542307]
1989-12-12,KBNRC01:000043878:mpeg21:a0081,NRC Handelsblad,7,30,117,0.00012454241307844363,1,0,777569,1,1989,[0.09143883050893233],[]
1989-12-14,KBNRC01:000043880:mpeg21:a0084,NRC Handelsblad,6,32,397,0.00024077153631647447,0,1,663225,1,1989,[],[0.14026009272871198]
1989-12-15,KBNRC01:000043881:mpeg21:a0049,NRC Handelsblad,3,32,70,5.5803615914872375e-05,1,0,756399,1,1989,[0.018001081439822104],[]
1989-12-21,KBNRC01:000043886:mpeg21:a0046,NRC Handelsblad,3,36,131,0.00010241864363315676,0,1,868376,1,1989,[],[0.448837830617152]
1989-12-21,KBNRC01:000043886:mpeg21:a0095,NRC Handelsblad,8,36,703,0.00018463549067078622,1,0,2776230,1,1989,[0.10537455470187988],[]
1989-12-22,KBNRC01:000043887:mpeg21:a0228,NRC Handelsblad,23,30,291,0.00021823597833839166,3,1,823750,4,1989,"[0.019316540212443094, 0.011590895295902882, 0.007995144157814871]",[0.009833080424886191]
1989-12-22,KBNRC01:000043887:mpeg21:a0251,NRC Handelsblad,29,30,407,0.00013844253172272852,0,1,1405602,1,1989,[],[0.1661565649451267]
1989-12-23,KBNRC01:000043888:mpeg21:a0084,NRC Handelsblad,9,60,659,5.499813724063246e-05,1,1,4881464,2,1989,[0.09219816022406394],[0.11280017634054046]
1989-12-23,KBNRC01:000043888:mpeg21:a0100,NRC Handelsblad,13,60,1227,0.00021973991533476585,0,1,3598270,1,1989,[],[0.44861669635686036]
1989-12-23,KBNRC01:000043888:mpeg21:a0113,NRC Handelsblad,16,60,2688,4.302367094190388e-05,1,0,31732560,1,1989,[0.015018674824848673],[]
1990-01-03,KBNRC01:000029582:mpeg21:a0109,NRC Handelsblad,12,22,2163,0.00035343414458152613,1,1,6119952,2,1990,[0.010659887528529635],[0.010083412418920933]
1990-01-04,KBNRC01:000029583:mpeg21:a0119,NRC Handelsblad,12,28,5340,0.00018174081975728278,1,0,29382502,1,1990,[0.008004355789714573],[]
1990-01-04,KBNRC01:000029583:mpeg21:a0155,NRC Handelsblad,17,28,3074,0.00010029789191711228,1,1,30648700,2,1990,[0.0032639557305856365],[0.03730709622267828]
1990-01-04,KBNRC01:000029583:mpeg21:a0216,NRC Handelsblad,26,28,71,8.156569369899272e-05,4,0,870464,4,1990,"[0.010049812513785752, 0.006460921991030071, 0.009276661642526284, 0.009879788250863906]",[]
1990-01-06,KBNRC01:000029585:mpeg21:a0186,NRC Handelsblad,32,44,1959,0.00035856234619478225,1,2,5463485,3,1990,[0.004827687821967115],"[0.00360941779834666, 0.0035515792575617944]"
1990-01-09,KBNRC01:000029587:mpeg21:a0131,NRC Handelsblad,13,24,1641,0.0002169791112979873,3,1,7562940,4,1990,"[0.0034859459416576094, 0.003965124673737991, 0.006702419958375975]",[0.004092456108338821]
1990-01-10,KBNRC01:000029588:mpeg21:a0086,NRC Handelsblad,5,26,537,0.0002060691786128589,1,0,2605921,1,1990,[0.08342693427774672],[]
1990-01-11,KBNRC01:000029589:mpeg21:a0166,NRC Handelsblad,15,32,1083,0.0004402170599353697,1,0,2460150,1,1990,[0.03191675304351361],[]
1990-01-11,KBNRC01:000029589:mpeg21:a0241,NRC Handelsblad,26,32,548,0.00019317173178457544,1,1,2836854,2,1990,[0.03181623023250404],[0.02825559581141645]
1990-01-12,KBNRC01:000029590:mpeg21:a0127,NRC Handelsblad,10,30,966,0.000254323499491353,0,1,3798312,1,1990,[],[0.09911271112009756]
1990-01-13,KBNRC01:000029591:mpeg21:a0100,NRC Handelsblad,12,52,73,9.032015401442153e-05,4,0,808236,4,1990,"[0.012811851983826505, 0.010912654224756136, 0.00750770814465082, 0.013282011689655001]",[]
1990-01-13,KBNRC01:000029591:mpeg21:a0123,NRC Handelsblad,16,52,3735,0.00011966781368346179,2,2,31211400,4,1990,"[0.005785578346373441, 0.00981570836296994]","[0.006660611186938106, 0.006855475883811684]"
1990-01-13,KBNRC01:000029591:mpeg21:a0215,NRC Handelsblad,36,52,1739,0.00029505832449628846,1,0,5893750,1,1990,[0.02164937433722163],[]
1990-01-18,KBNRC01:000029595:mpeg21:a0245,NRC Handelsblad,27,28,1197,7.524232176307155e-05,1,0,15908600,1,1990,[0.010297260601184265],[]
1990-01-26,KBNRC01:000029602:mpeg21:a0209,NRC Handelsblad,24,32,1128,0.0002776027720900929,0,1,4063360,1,1990,[],[0.021199204599149472]
1990-01-27,KBNRC01:000029603:mpeg21:a0065,NRC Handelsblad,6,52,1386,0.0003983771735053311,1,0,3479115,1,1990,[0.002429640871313538],[]
1990-01-30,KBNRC01:000029605:mpeg21:a0195,NRC Handelsblad,24,26,74,2.773907427212107e-05,4,0,2667717,4,1990,"[0.007499671067058462, 0.004768121955964594, 0.007344107339721567, 0.004324296767610657]",[]
1990-03-01,KBNRC01:000029432:mpeg21:a0066,NRC Handelsblad,6,32,175,0.00033262057495842245,2,3,526125,5,1990,"[0.006044191019244476, 0.005588025659301497]","[0.006426229508196721, 0.007475409836065574, 0.006466143977191732]"
1990-03-01,KBNRC01:000029432:mpeg21:a0109,NRC Handelsblad,11,32,6570,0.00021663720301784528,1,0,30327201,1,1990,[0.014293999634189782],[]
1990-03-01,KBNRC01:000029432:mpeg21:a0159,NRC Handelsblad,18,32,2742,0.00015479149974503435,1,0,17714151,1,1990,[0.013724733406641956],[]
1990-03-01,KBNRC01:000029432:mpeg21:a0242,NRC Handelsblad,30,32,1285,0.00014361665863829056,2,0,8947430,2,1990,"[0.09064580555533824, 0.13164919982609533]",[]
1990-03-02,KBNRC01:000029439:mpeg21:a0065,NRC Handelsblad,6,32,1106,0.00026682570057427843,1,0,4145028,1,1990,[0.012660951868117658],[]
1990-03-03,KBNRC01:000029446:mpeg21:a0015,NRC Handelsblad,1,52,49,5.771060838758916e-05,1,0,849064,1,1990,[0.03141812631321078],[]
1990-03-06,KBNRC01:000029449:mpeg21:a0024,NRC Handelsblad,2,26,313,0.00010845442055713694,1,0,2886005,1,1990,[0.03656611821531841],[]
1990-03-06,KBNRC01:000029449:mpeg21:a0176,NRC Handelsblad,22,26,1893,0.0003433707764079426,1,0,5512991,1,1990,[0.003111196807685701],[]
1990-03-07,KBNRC01:000029450:mpeg21:a0144,NRC Handelsblad,14,30,1250,0.00034995929273506904,1,0,3571844,1,1990,[0.0042683835016310906],[]
1990-03-07,KBNRC01:000029450:mpeg21:a0145,NRC Handelsblad,14,30,948,0.0004632102129056816,1,0,2046587,1,1990,[0.0025017260443851155],[]
1990-03-08,KBNRC01:000029451:mpeg21:a0152,NRC Handelsblad,17,32,1203,0.00016237009043055744,3,0,7409000,3,1990,"[0.003489539748953975, 0.0018160345525711971, 0.0017905250371170198]",[]
1990-03-08,KBNRC01:000029451:mpeg21:a0194,NRC Handelsblad,24,32,487,0.00012953919159032628,1,0,3759480,1,1990,[0.285741911115367],[]
1990-03-08,KBNRC01:000029451:mpeg21:a0218,NRC Handelsblad,26,32,948,0.00028456752490190965,1,1,3331371,2,1990,[0.02880976030589208],[0.01882107996977821]
1990-03-10,KBNRC01:000029455:mpeg21:a0254,NRC Handelsblad,42,60,2633,0.0004234616745472674,1,0,6217800,1,1990,[0.005728875164849304],[]
1990-03-13,KBNRC01:000029463:mpeg21:a0075,NRC Handelsblad,6,30,154,0.00026959085211716345,2,0,571236,2,1990,"[0.03702497741738966, 0.031100981030607315]",[]
1990-03-13,KBNRC01:000029463:mpeg21:a0216,NRC Handelsblad,29,30,3224,0.000271790513583751,0,1,11862077,1,1990,[],[0.20895210847139165]
1990-03-14,KBNRC01:000029468:mpeg21:a0029,NRC Handelsblad,2,28,425,0.0002796243953533664,1,0,1519896,1,1990,[0.01377989020301389],[]
1990-03-15,KBNRC01:000029469:mpeg21:a0115,NRC Handelsblad,12,36,1977,0.00035691512677437547,0,1,5539132,1,1990,[],[0.028088155328307756]
1990-03-15,KBNRC01:000029469:mpeg21:a0183,NRC Handelsblad,22,36,1239,7.567379914109323e-05,1,1,16372906,2,1990,[0.022455085248764026],[0.01819835770143675]
1990-03-17,KBNRC01:000029473:mpeg21:a0085,NRC Handelsblad,7,56,167,0.00030115050311970283,0,4,554540,4,1990,[],"[0.005454971688246114, 0.0046741443358459265, 0.00555415299166877, 0.020728892415335234]"
1990-03-17,KBNRC01:000029473:mpeg21:a0103,NRC Handelsblad,12,56,124,7.98554359012008e-05,1,0,1552806,1,1990,[0.0035812587019885293],[]
1990-03-17,KBNRC01:000029473:mpeg21:a0121,NRC Handelsblad,14,56,1173,0.00031024285429773635,1,2,3780909,3,1990,[0.03517672602011844],"[0.007676725358901788, 0.00415349853699203]"
1990-03-17,KBNRC01:000029473:mpeg21:a0230,NRC Handelsblad,36,56,1026,0.00013735215566577642,1,0,7469850,1,1990,[0.005009739151388582],[]
1990-03-20,KBNRC01:000029502:mpeg21:a0070,NRC Handelsblad,6,26,164,0.0003026930452581473,1,1,541803,2,1990,[0.05048698512189855],[0.01687698296244207]
1990-03-22,KBNRC01:000029505:mpeg21:a0223,NRC Handelsblad,26,36,2741,0.0001444433776163038,1,0,18976294,1,1990,[0.008642572675149321],[]
1990-03-22,KBNRC01:000029505:mpeg21:a0230,NRC Handelsblad,30,36,2059,6.446350708027838e-05,2,0,31940552,2,1990,"[0.029767675899903045, 0.03364938714897601]",[]
1990-03-24,KBNRC01:000029510:mpeg21:a0299,NRC Handelsblad,52,56,2287,0.000352263124997497,1,1,6492306,2,1990,[0.004365167014616994],[0.003980711938100268]
1990-03-27,KBNRC01:000029513:mpeg21:a0071,NRC Handelsblad,6,28,1212,0.0003291392519740208,1,0,3682332,1,1990,[0.08583935397460088],[]
1990-03-28,KBNRC01:000029514:mpeg21:a0188,NRC Handelsblad,26,30,1236,0.0003612693531934048,1,1,3421270,2,1990,[0.0021614780476255893],[0.003492270414202913]
1990-03-28,KBNRC01:000029514:mpeg21:a0205,NRC Handelsblad,28,30,353,0.00010487536765798152,1,1,3365900,2,1990,[0.03742268041237114],[0.02236014141834279]
1990-03-30,KBNRC01:000029520:mpeg21:a0252,NRC Handelsblad,32,32,1779,5.611101641873314e-05,1,1,31705004,2,1990,[0.0031364449599186298],[0.0032134359610867737]
1990-03-31,KBNRC01:000029521:mpeg21:a0013,NRC Handelsblad,1,56,34,3.48861071208701e-05,1,0,974600,1,1990,[0.031055817771393393],[]
1990-04-04,KBNRC01:000029721:mpeg21:a0015,NRC Handelsblad,1,28,271,0.0004089479625035462,1,1,662676,2,1990,[0.0809113352528234],[0.1037731862931508]
1990-04-07,KBNRC01:000029724:mpeg21:a0044,NRC Handelsblad,3,60,1183,0.0004309137447642887,1,0,2745329,1,1990,[0.014103956210712814],[]
1990-04-10,KBNRC01:000029726:mpeg21:a0184,NRC Handelsblad,22,26,1025,0.00014693646782507075,1,0,6975804,1,1990,[0.0059061292433101615],[]
1990-04-12,KBNRC01:000029728:mpeg21:a0031,NRC Handelsblad,2,32,320,0.00023361688582850763,1,0,1369764,1,1990,[0.025217482719650977],[]
1990-04-12,KBNRC01:000029728:mpeg21:a0227,NRC Handelsblad,28,32,974,8.164405305220509e-05,4,1,11929834,5,1990,"[0.01615244604409416, 0.009198200075541705, 0.008592743201623761, 0.033368444187907395]",[0.009124183957630927]
1990-04-17,KBNRC01:000029732:mpeg21:a0172,NRC Handelsblad,18,28,933,3.0146953311093517e-05,3,0,30948401,3,1990,"[0.0022172389455597397, 0.00981869790300313, 0.007208126843128341]",[]
1990-04-17,KBNRC01:000029732:mpeg21:a0220,NRC Handelsblad,28,28,537,1.7509651502504175e-05,1,2,30668800,3,1990,[0.061615191986644405],"[0.013737446525459098, 0.040617891798831386]"
1990-04-18,KBNRC01:000029733:mpeg21:a0071,NRC Handelsblad,7,28,575,0.00019897742903859296,1,0,2889775,1,1990,[0.11097922848664689],[]
1990-04-19,KBNRC01:000029734:mpeg21:a0072,NRC Handelsblad,5,30,499,0.0002921203606135113,1,0,1708200,1,1990,[0.13313956211216485],[]
1990-04-19,KBNRC01:000029734:mpeg21:a0136,NRC Handelsblad,12,30,2183,0.0002806662963877232,0,1,7777920,1,1990,[],[0.04836691557640089]
1990-04-21,KBNRC01:000029736:mpeg21:a0257,NRC Handelsblad,43,52,72,9.896512716331585e-05,1,0,727529,1,1990,[0.20372521232830582],[]
1990-04-23,KBNRC01:000029737:mpeg21:a0157,NRC Handelsblad,16,20,0,0.0,1,1,14834540,2,1990,[0.04293709140964263],[0.04647990433137799]
1990-04-24,KBNRC01:000029738:mpeg21:a0026,NRC Handelsblad,2,26,352,9.649202159008985e-05,1,0,3647970,1,1990,[0.09773819411892093],[]
1990-04-25,KBNRC01:000029739:mpeg21:a0081,NRC Handelsblad,6,32,1045,0.00029214882872082986,2,0,3576944,2,1990,"[0.012454765855993272, 0.02287595220948385]",[]
1990-04-25,KBNRC01:000029739:mpeg21:a0147,NRC Handelsblad,14,32,760,5.039604995760432e-05,0,5,15080547,5,1990,[],"[0.010188954021362754, 0.012374086961169246, 0.010574417492946377, 0.0093995264230137, 0.01962342612638653]"
1990-05-02,KBNRC01:000029873:mpeg21:a0096,NRC Handelsblad,8,32,1980,0.0002854265115387992,1,0,6936987,1,1990,[0.018892063658184743],[]
1990-05-02,KBNRC01:000029873:mpeg21:a0153,NRC Handelsblad,14,32,1506,9.42260515511604e-05,4,3,15982841,7,1990,"[0.009251421571421501, 0.009247292142867467, 0.010979274585788597, 0.007253654090658851]","[0.013461937086153833, 0.009224893121316791, 0.012893827824477512]"
1990-05-07,KBNRC01:000029880:mpeg21:a0032,NRC Handelsblad,3,22,169,0.000188504147091236,3,0,896532,3,1990,"[0.0093694368968425, 0.011042550628421518, 0.015704960893755046]",[]
1990-05-08,KBNRC01:000029881:mpeg21:a0082,NRC Handelsblad,6,24,266,0.00032243831245969514,1,1,824964,2,1990,[0.025833854568199338],[0.025055638791510904]
1990-05-09,KBNRC01:000029883:mpeg21:a0078,NRC Handelsblad,7,32,647,0.00022761277122242842,1,0,2842547,1,1990,[0.10840770618744387],[]
1990-05-10,KBNRC01:000029884:mpeg21:a0251,NRC Handelsblad,30,32,961,0.0002983604765819625,1,0,3220936,1,1990,[0.005368004828410127],[]
1990-05-14,KBNRC01:000029895:mpeg21:a0058,NRC Handelsblad,5,18,305,9.120777939559446e-05,2,0,3344013,2,1990,"[0.04690262866801056, 0.032483127308416564]",[]
1990-05-18,KBNRC01:000029907:mpeg21:a0049,NRC Handelsblad,3,36,261,0.00021652419761607688,0,1,1205408,1,1990,[],[0.2541894528657517]
1990-05-18,KBNRC01:000029907:mpeg21:a0249,NRC Handelsblad,32,36,594,0.00025289186531166584,0,1,2348830,1,1990,[],[0.012223106823397181]
1990-05-19,KBNRC01:000029908:mpeg21:a0328,NRC Handelsblad,59,64,410,0.0003166695630346213,1,0,1294725,1,1990,[0.02516210005985827],[]
